Group Class code;Class code;January;February;March;April;May;June;July;August;September;October;November;December
313;3135;106,71;207,087;52,295;51,894;43,744;46,093;45,575;63,965;43,863;76,79;44,782;66,42
313;3136;20,428;16,272;12,233;18,735;12,097;12,324;10,913;11,394;6,455;15,633;12,773;27,872
313;3136;19,562;12,586;17,5;15,055;12,507;14,15;8,762;8,433;10,23;14,418;14,56;25,562
313;3136;80,178;61,793;84,378;103,5;56,185;36,528;42,283;45,281;44,603;53,65;45,754;90,53
313;3136;44,942;23,23;24,812;19,294;15,78;12,707;15,372;14,494;11,837;19,017;14,62;24,048
313;3136;55,833;44,228;37,56;46,412;35,633;40,334;41,082;34,179;32,672;46,296;44,11;65,47
313;3136;329,526;355,579;207,375;202,265;176,205;160,101;163,005;240,571;241,551;385,723;200,605;255,304
313;3136;32,28;39,296;24,605;28,34;34,844;26,119;30,029;35,438;31,104;40,997;30,478;39,065
313;3137;4,241;5,855;;3,666;;;;;;;;
313;3138;121,912;97,229;104,767;126,142;92,048;97,684;88,424;86,406;86,2;78,861;89,324;109,61
313;3139;210,56;250,27;121,193;183,538;179,216;161,054;231,393;162,945;150,545;247,192;408,59;943,328
313;3139;357,472;285,715;147,984;149,607;276,547;401,689;308,035;401,526;341,993;706,416;655,391;1,244,425
314;3140;147,455;116,313;146,762;128,41;97,343;117,474;133,448;122,813;151,295;127,021;130,39;138,097
314;3140;359,371;336,803;404,721;399,666;304,069;312,596;300,073;297,78;311,254;327,667;271,331;285,933
314;3140;233,123;245,468;220,648;220,893;217,119;210,943;204,159;197,53;236,341;209,424;175,847;214,654
314;3140;22,133;27,338;23,135;26,096;21,921;12,018;32,108;31,621;37,735;31,761;30,133;37,861
314;3140;135,001;114,352;98,138;107,318;78,295;70,95;109,914;132,041;116,558;117,247;119,856;160,419
314;3140;132,123;109,045;99,2;116,438;80,29;89,338;84,107;101,567;108,633;93,737;85,843;99,574
314;3140;103,61;101,721;111,659;93,018;77,869;51,231;64,904;67,577;75,41;75,707;69,04;68,169
314;3140;107,666;109,939;132,46;131,699;114,128;84,098;131,317;150,679;152,994;165,984;147,233;163,477
314;3140;190,248;148,966;156,91;146,351;163,551;164,091;166,082;193,349;160,912;200,974;167,033;167,55
314;3141;156,336;153,968;150,881;130,154;125,867;121,431;108,941;108,868;160,26;220,919;156,194;174,855
314;3141;335,28;342,5;365,268;348,579;385,242;375,577;341,34;323,601;383,507;494,245;387,556;426,898
314;3141;130,424;109,337;109,224;121,941;111,535;112,813;100,286;91,729;117,009;142,693;108,745;131,423
314;3141;251,11;187,684;227,052;219,884;253,02;264;273,053;246,438;242,269;241,763;205,803;231,556
314;3141;16,675;11,303;30,52;34,335;30,588;28,902;27,165;24,769;24,616;33,277;27,463;35,989
314;3141;136,752;106,468;113,756;103,753;104,146;91,194;94,879;95,521;89,862;97,085;90,059;104,639
314;3141;34,843;28,069;34,154;27,972;39,174;43,201;50,237;48,021;40,616;43,266;37,676;41,997
314;3141;103,289;105,291;124,202;78,945;77,734;69,332;67,104;67,61;69,747;72,719;61,858;62,561
314;3141;174,91;142,205;152,327;137,631;170,093;181,003;205,89;195,291;179,773;192,884;170,595;172,227
314;3142;71,396;53,294;50,165;44,722;42,933;38,128;42,085;38,996;43,298;41,699;37,503;51,092
314;3142;16,323;11,025;9,504;10,481;10,775;11,636;9,581;9,959;11,528;11,645;8,548;6,632
314;3142;33,102;26,968;37,347;30,623;24,761;22,717;24,772;17,664;16,662;21,291;19,193;21,344
314;3143;233,683;196,493;174,499;159,366;151,259;124,069;127,42;117,701;111,551;129,498;120,383;154,22
314;3143;19,086;19,694;21,432;22,637;29,305;29,517;29,176;27,981;24,09;25,668;22,361;20,904
314;3143;66,052;46,375;33,662;34,552;18,223;15,279;14,162;11,92;10,793;14,084;17,973;20,917
314;3143;138,667;124,12;156,067;197,237;198,981;174,825;143,954;125,252;123,523;106,824;87,306;91,626
314;3143;17,564;16,169;15,833;8,798;12,274;9,95;13,053;2,06;;;;
314;3143;23,616;23,064;20,164;29,666;58,244;78,416;93,965;88,708;83,162;72,347;56,064;54,797
314;3143;342,924;208,474;195,164;258,776;499,655;430,169;393,498;371,467;387,37;342,048;325,156;372,349
314;3143;435,035;303,47;367,335;421,592;375,53;331,356;284,806;259,827;304,346;346,022;361,223;463,325
314;3144;19,179;16,123;17,032;12,548;14,714;12,88;13,376;13,25;15,346;13,921;15,168;19,05
314;3144;42,095;39,299;34,508;27,647;40,438;36,622;50,167;38,636;33,777;36,099;28,906;35,987
314;3144;9,495;8,338;8,656;6,516;6,721;5,758;4,506;6,542;8,586;8,495;4,605;3,374
314;3144;67,785;49,368;44,809;37,033;39,466;39,427;38,444;20,287;19,682;17,411;19,446;19,101
314;3144;106,896;95,134;119,562;85,575;83,339;72,277;81,404;72,128;65,362;70,303;73,863;99,28
314;3144;205,837;177,564;170,763;174,079;163,366;153,293;166,586;168,763;158,143;163,668;151,696;185,586
314;3145;263,017;229,155;242,257;196,52;204,126;204,67;206,293;220,501;189,884;213,178;227,328;299,229
314;3145;684,542;590,452;623,031;573,971;585,913;534,811;583,991;576,661;544,355;555,173;533,534;658,241
314;3145;;93;185;;;;;;;;;
314;3145;1,046,314;1,121,387;1,100,171;962,537;941,838;841,211;892,649;874,352;836,889;1,003,647;858,44;1,018,402
314;3145;58,037;55,65;59,875;52,122;51,744;48,939;51,135;48,437;47,246;61,591;55,765;67,088
314;3145;27,109;21,333;19,162;11,411;14,187;8,506;2,718;656;131;293;19;56
314;3146;773,021;634,079;692,924;738,716;742,283;717,708;904,536;1,022,780;838,182;945,272;701,125;841,646
314;3146;73,643;47,907;52,055;45,318;35,668;110,583;88,35;170,113;76,301;67,782;34,179;31,33
314;3146;1,412,235;995,882;1,066,211;976,403;1,290,537;1,143,219;1,120,383;1,085,771;1,048,435;1,222,033;714,397;1,018,466
314;3146;112,829;257,762;168,873;161,277;132,151;121,411;137,626;215,166;102,62;117,473;62,285;113,788
314;3146;189,658;131,826;122,028;153,114;222,365;155,322;162,968;132,13;111,096;222,002;568,825;1,041,327
314;3147;470,366;407,308;712,484;677,167;770,048;544,55;523,738;462,534;387,197;366,235;293,203;454,742
314;3147;456,929;393,423;587,802;620,189;526,299;415,454;353,029;285,731;266,645;291,331;303,806;514,373
314;3147;128,542;160,295;150,167;208,729;207,659;216,35;66,757;51,303;54,248;81,221;68,15;72,204
314;3147;348,698;309,495;243,122;267,265;383,36;403,902;523,348;345,429;302,419;390,561;252,925;752,827
314;3147;516,57;502,905;379,22;438,906;521,401;498,61;409,186;416,208;373,901;484,839;519,622;916,344
314;3147;805,661;521,792;479,304;457,668;495,752;564,143;636,534;560,99;548,987;574,381;563,532;1,088,393
314;3147;224,344;257,148;334,489;293,335;212,462;222,082;245,776;221,59;198,69;215,804;216,963;354,139
314;3147;13,478;11,877;11,508;12,157;13,574;12,765;12,557;12,155;13,16;16,277;13,538;17
314;3148;202,313;149,108;129,377;132,035;128,165;114,058;112,493;79,581;62,39;94,417;78,793;68,433
314;3148;483,589;642,916;577,306;383,153;461,971;605,583;464,823;573,347;581,883;514,646;478,048;272,648
314;3148;11,65;9,565;9,256;13,982;4,978;5,077;1,559;1,29;18,048;55,696;22,127;31,691
314;3148;265,749;180,653;194,514;269,955;215,797;142,485;223,825;250,942;188,25;213,288;236,946;185,311
314;3148;701,765;564,573;702,367;552,449;744,222;721,832;638,078;734,775;664,704;815,869;656,553;558,545
314;3148;1,157,426;1,098,767;1,096,647;1,081,842;1,151,893;1,148,868;1,002,657;1,067,498;1,099,669;942,92;1,193,906;865,8
314;3148;6,255;7,369;86,379;37,002;17,369;8,632;12,993;74,287;17,9;3,364;4,766;2,504
314;3148;7,602;3,38;14,731;46,948;4,093;6,75;3,57;3,943;2,779;1,715;3,064;2,552
315;3150;203,544;171,223;187,215;188,569;193,718;164,308;161,652;167,256;148,385;170,997;148,235;158,788
315;3150;1,589,732;1,370,254;1,329,389;1,218,068;1,449,480;1,264,613;1,412,735;1,601,468;1,587,478;1,589,940;1,181,283;1,207,135
315;3150;621,242;544,707;502,68;494,902;634,997;586,545;528,86;531,23;517,098;530,831;438,204;474,844
315;3150;352,376;281,236;291,654;274,981;323,637;268,263;371,682;442,574;507,756;404,232;298,021;326,837
315;3150;579,59;516,13;532,499;481,984;502,468;495,608;516,547;547,868;550,871;548,98;397,619;451,48
315;3150;558,977;479,959;451,572;501,509;455,274;513,382;526,13;521,943;435,953;502,693;451,02;488,34
315;3150;565,861;471,982;529,722;508,934;540,529;509,318;523,47;534,334;518,182;537,082;546,821;545,249
315;3151;69,394;53,35;58,006;62,382;65,863;50,294;64,482;56,643;70,106;78,329;68,777;80,745
315;3151;386,676;318,606;356,19;322,043;406,687;353,112;376,344;351,489;332,724;378,478;338,73;350,365
315;3151;10,598;7,925;10,45;8,041;14,467;12,375;14,301;12,24;8,838;8,006;10,178;12,602
315;3151;720,6;524,615;566,968;599,377;637,445;684,466;644,415;743,132;652,075;723,021;568,863;579,033
315;3151;1,061,559;882,613;906,288;901,846;1,092,411;1,008,908;994,478;1,012,666;896,788;935,817;841,694;915,777
315;3151;53,63;30,463;38,153;50,543;46,273;37,502;42,034;40,54;42,011;49,24;53,128;56,706
315;3151;754,478;579,414;645,613;590,579;576,456;576,224;563,054;561,202;522,197;495,977;488,381;522,708
315;3152;329,288;271,415;421,576;265,774;273,397;206,319;226,654;174,722;184,716;182,03;177,323;193,401
315;3152;2,065,858;1,224,383;902,098;854,113;905,325;764,482;807,071;774,161;687,695;802,321;774,259;723,112
315;3152;819,574;810,883;870,178;821,275;897,584;1,055,660;720,725;723,843;668,856;713,014;614,812;566,679
315;3153;184,159;125,537;104,988;99,311;109,914;94,891;103,906;116,481;91,988;102,972;130,017;123,608
315;3153;1,710,867;1,478,607;1,638,252;1,442,411;1,657,813;1,524,278;1,470,599;1,402,226;1,590,842;1,682,457;1,233,224;1,254,495
315;3153;34,978;14,875;2,942;3,292;594;342,944;291,209;57,089;5,016;14,818;5,014;5,81
315;3153;1,348,559;1,071,832;1,166,856;1,133,250;1,114,606;1,068,822;1,083,269;1,059,391;877,452;1,019,362;872,745;913,099
315;3153;815,669;587,173;531,248;548,764;635,985;634,311;684,481;872,579;670,818;711,195;636,015;695,101
315;3153;236,192;184,264;199,9;213,443;216,5;191,788;224,905;265,359;202,675;272,896;246,173;201,951
315;3153;109,671;93,431;90,907;93,762;118,12;100,748;109,061;120,589;114,32;152,938;112,733;112,077
315;3153;2,656,752;669,078;650,616;699,141;639,178;687,653;632,139;644,72;907,417;571,177;734,33;684,202
315;3153;1,361,776;1,037,118;1,057,886;1,065,629;1,088,083;964,29;1,034,241;1,154,178;993,442;1,106,412;969,659;1,008,679
315;3153;1,564,646;1,595,233;1,730,229;1,794,444;2,147,051;1,304,122;2,002,118;2,351,284;1,572,621;1,378,939;1,474,206;1,584,699
315;3154;738,002;635,739;706,248;656,768;775,437;718,183;785,47;822,412;701,565;914,966;796,976;767,652
315;3154;867,631;699,314;774,497;744,162;874,373;832,953;874,431;944,902;832,04;1,006,877;856,033;852,376
315;3154;671,307;559,153;622,364;607,066;692,043;648,82;627,959;650,419;666,419;799,646;1,132,735;745,259
315;3154;576,408;463,822;533,002;520,824;598,203;525,263;525,787;519,722;485,628;617,28;646,065;681,841
315;3154;480,974;383,402;449,35;436,213;559,12;494,303;528,61;578,066;509,78;422,222;412,571;412,372
315;3154;;;76,633;104,883;77,215;204,31;130,739;59,82;54,301;58,937;33,738;29,537
315;3157;570,704;661,473;674,654;724,354;689,293;702,099;703,232;668,424;622,532;638,027;626,156;560,228
315;3157;1,588,011;1,604,212;1,768,600;2,369,708;1,552,501;1,147,621;1,366,168;1,022,908;1,273,428;1,888,665;1,394,416;1,106,547
315;3157;114,051;116,016;147,474;197,949;156,254;146,85;144,077;127,595;121,745;126,323;94,581;109,513
315;3157;60,6;57,12;61,927;73,409;76,235;64,812;65,567;66,358;57,12;73,752;68,377;65,573
315;3157;1,793;269;36;;;;;;;;;
315;3157;3,037;337;239;312;53;;28;37;;;;
315;3158;539,222;367,465;422,437;386,293;478,816;437,855;389,052;412,762;395,986;413,082;333,273;303,136
315;3158;177,132;153,928;121,302;122,529;136,16;184,798;186,721;185,034;179,78;172,851;149,968;129,187
315;3158;487,299;289,575;475,283;582,103;410,218;377,959;533,147;315,891;335,511;424,833;310,556;458,063
315;3159;4,927,571;4,492,965;5,155,682;4,788,787;3,992,891;5,081,727;4,762,772;4,933,620;4,590,275;6,046,271;4,799,719;4,339,462
315;3159;3,432,219;3,315,525;3,339,703;2,359,415;2,742,967;2,954,132;3,074,029;2,892,915;2,382,002;2,759,562;2,727,579;2,291,913
315;3159;291,727;214,422;223,73;230,121;256,574;385,592;389,003;361,445;245,46;275,363;215,031;314,473
315;3159;414,348;273,757;402,931;542,942;667,919;645,134;730,057;654,674;535,64;551,696;435,202;513,902
315;3159;1,152,407;1,570,972;2,058,950;1,860,429;3,426,041;3,098,493;2,463,300;2,111,511;1,596,087;2,112,687;1,353,192;1,720,847
315;3159;46;;54;164;;152;46;;;;;
316;3160;1,035,827;777,156;825,136;959,352;1,045,943;963,11;967,855;1,075,192;913,376;1,147,215;888,587;809,651
316;3160;911,551;604,897;744,983;572,07;921,407;740,875;702,308;740,619;771,272;772,554;672,275;605,274
316;3160;;;178;;;;;;;;;
316;3160;271,657;174,776;181,172;162,969;175,703;220,176;223,454;185,893;195,923;254,07;239,295;229,112
316;3161;218,817;175,728;203,212;209,517;284,517;221,542;215,392;204,235;231,582;333,883;230,4;268,242
316;3161;652,663;526,473;585,082;561,766;744,434;581,562;637,387;654,411;475,196;481,546;452,785;320,826
316;3161;10,633;8,021;10,231;8,633;9,977;8,498;9,617;7,281;6,437;7,121;6,584;6,673
316;3162;791,44;755,692;804,72;708,084;949,572;783,816;858,205;832,327;794,797;802,516;618,447;531,27
316;3162;190,827;156,511;176,486;174,124;264,364;181,446;252,857;190,36;163,292;191,937;173,504;157,563
316;3163;118,999;123,159;229,729;164,376;355,307;306,075;189,915;236,941;196,408;256,079;189,56;144,06
316;3163;1,048,563;642,336;1,074,815;1,048,440;1,119,690;1,005,196;808,794;886,281;940,878;1,170,299;1,056,993;798,721
316;3163;527,893;417,098;455,553;401,669;489,764;419,165;459,811;439,307;395,972;444,351;399,147;412,358
316;3163;150,145;127,401;134,011;129,745;148,916;145,753;137,845;136,728;119,727;122,198;116,555;115,377
316;3163;25,322;19,383;18,675;19,614;23,358;20,371;23,542;21,066;18,209;19,838;20,686;18,773
316;3163;1,190,406;1,053,449;1,045,458;826,302;1,454,584;1,032,926;1,178,961;1,166,945;844,316;971,053;943,249;962,443
316;3164;2,230,268;1,758,939;2,278,783;2,057,658;2,485,808;2,315,255;2,248,903;2,967,637;2,307,443;3,408,268;2,094,545;1,742,182
316;3164;726,899;553,853;653,917;626,181;861,612;794,306;644,195;566,329;559,926;671,745;457,284;426,149
316;3165;327,119;274,254;333,206;374,823;434,74;394,243;364,707;346,255;278,107;306,527;267,852;149,338
316;3165;590,739;589,008;609,539;499,035;664,775;515,186;544,824;494,824;520,783;498,679;421,44;423,784
316;3166;422,463;370,739;407,292;370,941;386,442;342,409;388,771;396,127;385,044;429,736;394,163;406,738
316;3166;39,73;25,981;30,871;36,957;21,863;21,498;28,65;20,841;17,42;20,949;19,67;22,646
316;3166;11,65;6,401;7,487;8,342;3,332;3,636;1,169;408;222;110;949;353
316;3166;321,878;346,341;377,251;303,939;331,552;310,534;347,426;278,767;371,254;319,497;228,579;180,478
316;3167;281,888;890,805;271,24;210,592;168,052;395,683;443,871;92,442;454,52;532,808;53,772;38,02
317;3170;179,141;133,131;141,579;140,904;173,661;162,401;162,915;154,914;142,884;167,966;149,228;167,986
317;3170;60,609;45,919;49,67;53,892;52,423;47,644;56,64;53,593;51,37;59,394;53,113;51,87
317;3171;61,986;57,608;65,594;66,089;65,293;53,165;51,912;79,43;74,269;78,378;64,446;72,719
317;3171;135,816;96,144;108,481;114,255;110,903;92,232;97,829;102,242;99,821;109,066;81,796;84,133
317;3171;70,355;58,264;67,087;69,978;69,479;51,935;59,407;54,114;56,118;60,716;52,378;56,078
317;3171;523,13;443,202;507,525;524,581;512,829;518,476;532,317;503,245;453,143;580,639;491,015;464,363
317;3171;336,692;276,772;295,827;239,892;288,711;246,358;244,948;330,846;311;312,576;260,417;251,819
317;3171;42,348;43,244;83,019;94,771;82,663;58,318;73,117;55,958;55,461;55,423;45,723;60,962
317;3171;222,405;202,925;222,633;223,014;225,146;203,642;251,87;200,245;179,689;230,395;144,253;97,37
317;3171;257,1;191,532;234,533;235,755;274,859;237,015;226,486;308,445;230,119;245,579;196,168;181,991
317;3172;148,089;135,627;146,451;144,439;163,361;133,321;132,003;131,55;112,684;134,978;111,856;110,74
317;3172;330,718;275,951;308,646;296,328;370,515;298,537;315,363;338,344;288,945;320,799;245,263;241,867
317;3172;364,135;328,277;317,968;279,325;274,275;272,481;329,97;334,773;286,929;347,989;270,017;300,403
317;3172;156,764;131,195;152,278;156,168;158,236;136,625;146,5;129,979;130,429;142,719;126,217;125,501
317;3172;223,416;176,83;194,774;200,544;223,687;226,168;258,553;243,577;222,831;251,799;228,7;223,501
317;3172;350,238;321,1;359,847;366,989;338,014;291,613;318,177;333,014;297,104;334,588;282,218;315,964
317;3172;593,421;513,476;530,938;559,484;593,476;454,942;476,027;481,115;460,703;493,012;430,325;461,592
317;3173;251,267;220,206;274,569;221,364;264,88;199,334;223,134;218,846;219,915;227,176;153,074;146,369
317;3173;14,983;12,813;13,735;12,521;14,431;10,309;10,972;9,386;9,16;8,719;8,724;9,084
317;3173;241,782;188,747;225,399;225,41;243,974;212,632;223,315;226,063;210,88;224,467;191,898;201,647
317;3173;423,08;358,174;406,868;391,189;404,021;353,578;372,303;376,704;362,377;392,06;360,775;380,525
317;3174;705,965;585,208;664,923;617,098;668,565;571,496;640,353;685,726;581,475;678,511;553,726;513,446
317;3174;111,029;73,569;106,096;87,345;75,718;82,131;144,246;116,418;121,983;137,58;113,969;84,957
317;3174;293,746;280,929;397,594;310,838;279,42;359,176;255,113;237,936;332,478;343,851;233,123;219,426
318;3180;874,06;681,007;958,676;595,806;695,982;541,791;414,896;679,678;818,641;835,103;545,185;492,459
318;3180;48,691;162,961;193,33;144,805;224,756;374,735;203,065;207,134;212,999;353,291;333,864;386,373
318;3180;758,439;659,115;845,567;900,419;918,234;739,985;766,051;775,342;811,403;554,797;468,843;500,086
318;3180;1,215,109;1,186,341;1,519,691;1,807,128;2,404,645;1,821,465;1,917,922;1,532,430;2,051,234;1,404,262;1,011,306;1,272,653
318;3180;122,619;289,407;329,864;298,084;304,456;771,201;506,178;282,663;224,185;331,666;211,588;321,155
318;3180;13,38;3,85;614;262;75;;;;;;;
318;3180;413,428;350,527;362,76;167,077;189,527;135,146;82,087;19,229;66,415;565,289;425,681;609,776
318;3180;279;;;;666,449;723,318;100,374;28,439;34,579;27,8;;1,682
318;3180;390,495;918,495;1,189,066;1,343,830;625,454;2,307,839;1,301,925;1,289,783;722,6;1,831,110;889,494;256,897
318;3181;749;187;925;551;;27,757;41,504;34,772;139,083;67,771;23,727;54,342
318;3181;200,035;119,978;203,678;241,258;180,835;179,019;56,743;34,628;17,558;26,51;12,427;20,437
318;3181;506,43;392,403;1,480,598;738,336;1,028,598;881,486;556,135;312,723;664,03;1,065,979;759,022;1,407,933
318;3181;1,252,814;1,190,706;1,209,050;1,818,189;2,877,116;1,606,451;2,208,637;2,050,039;2,059,487;1,832,490;1,462,209;1,646,240
318;3181;402,875;345,418;353,646;661,12;468,466;560,336;621,781;569,159;1,177,821;480,684;689,872;604,368
318;3181;1,206,243;645,965;744,121;911,005;1,296,533;1,122,631;1,033,813;847,14;899,373;868,449;763,67;826,949
318;3181;425,444;281,542;409,443;271,442;243,937;163,056;175,285;107,841;62,832;29,654;17,667;23,437
318;3182;138,95;102,084;123,171;92,604;97,379;124,451;118,297;85,258;93,341;95,673;74,107;86,122
318;3182;1,289,810;756,527;1,177,118;1,203,926;2,265,325;1,116,760;960,938;1,077,586;1,553,779;990,636;893,08;1,070,347
318;3182;975;1,798;1,025;;2,339;51,547;57,294;52,131;57,906;31,106;29,848;62,529
318;3182;165,862;147,684;202,121;286,917;260,009;279,543;340,967;184,926;280,325;255,852;207,862;246,042
318;3182;550,119;462,536;473,918;547,28;860,296;818,728;545,466;779,53;966,941;1,110,393;585,828;932,309
318;3182;;95;;;;;18;;;;;
318;3182;124,609;127,429;151,01;192,863;118,043;139,463;221,888;153,35;256,433;213,246;191,484;152,682
318;3183;3,943;925;925;523;;;;;;;;
318;3183;384,25;318,335;253,449;286,371;418,968;416,318;303,313;167,607;215,986;196,104;111,558;172,68
318;3183;669,361;671,29;456,222;708,484;707,438;481,793;407,29;338,13;625,913;435,444;605,419;423,603
318;3183;1,360,756;1,089,579;1,231,862;864,114;990,608;1,116,449;1,235,491;995,034;1,123,644;1,078,873;729,575;1,041,135
318;3184;689,458;573,337;581,52;500,743;594,438;476,061;533,284;506,94;637,553;716,926;557,427;578,311
318;3184;762,594;935,011;568,773;578,188;564,241;619,058;575,408;209,882;761,375;1,044,096;961,073;1,155,168
318;3185;855,144;831,364;879,21;783,531;878,48;898,296;1,021,621;927,447;941,515;886,589;636,182;724,06
318;3185;1,042,225;798,621;792,731;695,951;903,007;825,725;865,568;728,081;897,48;863,717;825,004;743,998
318;3185;412,35;396,469;382,02;374,349;294,098;361,842;454,442;444,701;388,872;172,374;223,506;266,682
